Approved symbol	Alias symbol	Previous symbol
HLA-DMA	D6S222E	
HLA-DMA	RING6	
HLA-DMB	D6S221E	
HLA-DMB	RING7	
HLA-DOA	HLA-D0-alpha	HLA-DZA
HLA-DOA	HLA-D0-alpha	HLA-DNA
HLA-DPB2	DP2B	HLA-DP2B
HLA-DPB2	DPB2	HLA-DP2B
HLA-DQA1	CELIAC1	HLA-DQA
HLA-DQB1	IDDM1	HLA-DQB
HLA-DQB1	CELIAC1	HLA-DQB
HLA-DQB3	D6S205	HLA-DVB
HLA-DQB3	D6S205E	HLA-DVB
HLA-DQB3	DVB	HLA-DVB
HLA-DQB3	DQB3	HLA-DVB
HLA-DRB9	D6S206	HLA-DRB1L
HLA-DRB9	D6S206	HLA-DR1BL
HLA-DRB9	D6S206E	HLA-DRB1L
HLA-DRB9	D6S206E	HLA-DR1BL
HLA-J	CDA12	HLA-CDA12
HLA-J	CDA12	D6S203
HLA-J	HLA-59	HLA-CDA12
HLA-J	HLA-59	D6S203
HLA-K	HLA-70	HLAK
HLA-K	HLA-70	HLA70
HLA-L	HLA-92	HLA92
HLA-L	HLA-92	HLAL
HLA-N	HLA-30	
HLA-P	dJ377H14.3	C6orf101
HLA-P	dJ377H14.3	HLA-90
HLA-S	HLA-17	
HLA-U	Em:AB023056.13	HLA-21
HLA-V	dJ377H14.4	HLA-75
HLA-Y	HLA-BEL/COQ/DEL	
HLA-Z	HLA-Z1	
HLCS	HCS	
HLF	MGC33822	
HLTF	HIP116A	SNF2L3
HLTF	HIP116A	SMARCA3
HLTF	HLTF1	SNF2L3
HLTF	HLTF1	SMARCA3
HLTF	RNF80	SNF2L3
HLTF	RNF80	SMARCA3
HLX	HB24	HLX1
HM13	H13	
HM13	dJ324O17.1	
HM13	SPP	
HM13	PSL3	
HM13	IMP1	
HM13	IMPAS	
HM13	PSENL3	
HM13	SPPL1	
HMBOX1	HNF1LA	
HMBOX1	PBHNF	
HMBOX1	FLJ21616	
HMBOX1	HOT1	
HMCES	DC12	C3orf37
HMCES	SRAPD1	C3orf37
HMCN1	FBLN6	ARMD1
HMCN1	FIBL6	ARMD1
HMCN1	FIBL-6	ARMD1
HMCN2	DKFZp434P0216	
HMCN2	FLJ23816	
HMG20A	HMGX1	
HMG20A	FLJ10739	
HMG20A	HMGXB1	
HMG20B	SOXL	
HMG20B	HMGX2	
HMG20B	BRAF35	
HMG20B	SMARCE1r	
HMG20B	BRAF25	
HMG20B	HMGXB2	
HMGA1P1	HMGIYL1	HMGA1L1
HMGA1P2	HMGIYL2	HMGA1L2
HMGA1P3	HMGIYL3	HMGA1L3
HMGA1P8	HMGA1-p	
HMGA2	BABL	HMGIC
HMGA2	LIPO	HMGIC
HMGB1	HMG3	HMG1
HMGB1	SBP-1	HMG1
HMGB1	DKFZp686A04236	HMG1
HMGB1P1	HMG1L7	HMG1L1
HMGB1P1	HMG1L7	HMGB1L1
HMGB3	HMG2A	HMG4
HMGB3	MGC90319	HMG4
HMGB3P1	dJ18C9.3	HMG4L
HMGB3P1	dJ18C9.3	HMGB3L1
HMGB3P2	dJ550H1.1	HMG4L2
HMGB3P2	dJ550H1.1	HMGB3L2
HMGB4	FLJ40388	
HMGCL	HL	
HMGCLL1	DKFZP434G1411	
HMGCLL1	bA418P12.1	
HMGN1	FLJ27265	HMG14
HMGN1	FLJ31471	HMG14
HMGN1	MGC104230	HMG14
HMGN1	MGC117425	HMG14
HMGN2P8	AC022394.1	HMGN2L8
HMGN2P9	dJ388M5.2	HMG17L1
HMGN2P9	dJ388M5.2	HMGN2L9
HMGN2P10	bK216E10	HMG17L2
HMGN2P10	bK216E10	HMGN2L10
HMGN2P11	28H	HMG17P1
HMGN2P11	28H	HMGN2L11
HMGN2P12	60H	HMG17P2
HMGN2P12	60H	HMGN2L12
HMGN2P16	Em:AL513423.2	HMGN2L
HMGN2P46	FLJ39426	C15orf21
HMGN2P46	D-PCa-2	C15orf21
HMGN4	NHC	HMG17L3
HMGXB3	SMF	HMGX3
HMGXB3	KIAA0194	HMGX3
HMGXB4	THC211630	HMG2L1
HMHA1	KIAA0223	
HMHA1	HA-1	
HMHA1	ARHGAP45	
HMHB1	HB-1	
HMHB1	HB-1Y	
HMMR	RHAMM	
HMMR	CD168	
HMOX1	bK286B10	
HMOX1	HO-1	
HMOX2	HO-2	
HMSD	ACC-6	C18orf53
HMSD	ACC6	C18orf53
HMX1	H6	
HMX1	NKX5-3	
HMX2	NKX5-2	
HMX3	NKX5-1	
HN1	ARM2	
HN1	HN1A	
HN1L	FLJ13092	C16orf34
HN1L	L11	C16orf34
HN1L	KIAA1426	C16orf34
HNF1A	HNF1	MODY3
HNF1A	HNF1	TCF1
HNF1A	LFB1	MODY3
HNF1A	LFB1	TCF1
HNF1A-AS1	FLJ38690	C12orf27
HNF1A-AS1	FLJ38690	NCRNA00262
HNF1B	LFB3	TCF2
HNF1B	VHNF1	TCF2
HNF1B	HNF1beta	TCF2
HNF1B	MODY5	TCF2
HNF4A	NR2A1	TCF14
HNF4A	NR2A1	MODY
HNF4A	NR2A1	MODY1
HNF4A	HNF4	TCF14
HNF4A	HNF4	MODY
HNF4A	HNF4	MODY1
HNF4A-AS1	uc002xlx	
HNF4G	NR2A2	
HNRNPA0	hnRNPA0	HNRPA0
HNRNPA1	hnRNPA1	HNRPA1
HNRNPA1	hnRNP-A1	HNRPA1
HNRNPA1	ALS20	HNRPA1
HNRNPA1L2	LOC144983	
HNRNPA1P1	hnRNPA1-Lp	HNRPA1P1
HNRNPA1P1	b34I8.2	HNRPA1P1
HNRNPA1P2	dJ372B18.1	HNRPA1P2
HNRNPA1P3	dJ447F3.1	HNRPA1P3
HNRNPA3P1	FBRNP	HNRPA3
HNRNPA3P1	FBRNP	HNRPA3P1
HNRNPA3P1	D10S102	HNRPA3
HNRNPA3P1	D10S102	HNRPA3P1
HNRNPA3P2	dJ977B1.2	HNRPA3P
HNRNPA3P2	dJ977B1.2	HNRPA3P2
HNRNPAB	ABBP1	HNRPAB
HNRNPAB	FLJ40338	HNRPAB
HNRNPC	hnRNPC	HNRPC
HNRNPDL	JKTBP	HNRPDL
HNRNPDL	laAUF1	HNRPDL
HNRNPDP1	AUF1B	HNRPDP
HNRNPDP1	AUF1B	HNRNPDP
HNRNPDP1	AUF1P	HNRPDP
HNRNPDP1	AUF1P	HNRNPDP
HNRNPH1	hnRNPH	HNRPH1
HNRNPH2	hnRNPH'	HNRPH2
HNRNPH2	FTP3	HNRPH2
HNRNPH2	HNRPH'	HNRPH2
HNRNPH3	2H9	HNRPH3
HNRNPK	CSBP	HNRPK
HNRNPK	TUNP	HNRPK
HNRNPM	HTGR1	NAGR1
HNRNPM	HTGR1	HNRPM
HNRNPM	HNRNPM4	NAGR1
HNRNPM	HNRNPM4	HNRPM
HNRNPM	HNRPM4	NAGR1
HNRNPM	HNRPM4	HNRPM
HNRNPM	CEAR	NAGR1
HNRNPM	CEAR	HNRPM
HNRNPR	hnRNP-R	HNRPR
HNRNPU	SAF-A	HNRPU
HNRNPU	SAF-A	HNRNPU-AS1
HNRNPU	SAF-A	C1orf199
HNRNPU	SAF-A	NCRNA00201
HNRNPU	hnRNPU	HNRPU
HNRNPU	hnRNPU	HNRNPU-AS1
HNRNPU	hnRNPU	C1orf199
HNRNPU	hnRNPU	NCRNA00201
HNRNPU	FLJ37978	HNRPU
HNRNPU	FLJ37978	HNRNPU-AS1
HNRNPU	FLJ37978	C1orf199
HNRNPU	FLJ37978	NCRNA00201
HNRNPU	FLJ30202	HNRPU
HNRNPU	FLJ30202	HNRNPU-AS1
HNRNPU	FLJ30202	C1orf199
HNRNPU	FLJ30202	NCRNA00201
HNRNPUL1	E1B-AP5	HNRPUL1
HNRNPUL1	E1BAP5	HNRPUL1
HNRNPUL1	FLJ12944	HNRPUL1
HNRNPUL2	DKFZp762N1910	HNRPUL2
HOGA1	FLJ37472	C10orf65
HOGA1	FLJ37472	DHDPSL
HOGA1	DHDPS2	C10orf65
HOGA1	DHDPS2	DHDPSL
HOGA1	NPL2	C10orf65
HOGA1	NPL2	DHDPSL
HOMER1	Ves-1	
HOMER1	SYN47	
HOMER1	HOMER-1B	
HOMER2	CPD	
HOMER2	Cupidin	
HOMER2	Vesl-2	
HOMER2	HOMER-2B	
HOMER2	HOMER-2	
HOMER2	HOMER-2A	
HOMER3	HOMER-3	
HOOK1	HK1	
HOOK2	HK2	
HOOK3	HK3	
HOPX	LAGY	
HOPX	HOP	
HOPX	OB1	
HOPX	NECC1	
HOPX	SMAP31	
HORMAD1	DKFZP434A1315	
HORMAD1	CT46	
HORMAD2	MGC26710	
HORMAD2	CT46.2	
HORMAD2-AS1	MTMR3-AS1	
HORMAD2-AS1	NONHSAG033653	
HOTAIR	HOXC-AS4	
HOTAIR	HOXC11-AS1	
HOTAIR	NCRNA00072	
HOTAIRM1	HOXA-AS1	
HOTAIRM1	NCRNA00179	
HOTAIRM1	HOXA1-AS1	
HOTTIP	HOXA-AS6	NCRNA00213
HOTTIP	RP1-170O19.3	NCRNA00213
HOTTIP	HOXA13-AS1	NCRNA00213
HOXA-AS2	HOXA3as	
HOXA-AS3	HOXA6as	
HOXA11-AS	HOXA11-AS1	HOXA11AS
HOXA11-AS	HOXA11S	HOXA11AS
HOXA11-AS	HOXA-AS5	HOXA11AS
HOXA11-AS	NCRNA00076	HOXA11AS
HP1BP3	HP1-BP74	
HPCAL1	BDR1	
HPCAL1	HLP2	
HPCAL1	VILIP-3	
HPCAL4	HLP4	
HPCAL4	DKFZp761G122	
HPD	4-HPPD	PPD
HPD	4HPPD	PPD
HPD	GLOD3	PPD
HPDL	MGC15668	GLOXD1
HPDL	4-HPPD-L	GLOXD1
HPGD	SDR36C1	
HPGDS	GSTS	
HPGDS	PGDS	
HPGDS	H-PGDS	
HPGDS	PGD2	
HPGDS	GSTS1-1	
HPGDS	GSTS1	
HPLH1	FHL1	
HPN	TMPRSS1	
HPRT1	HGPRT	HPRT
HPS3	SUTAL	
HPS4	KIAA1667	
HPS4	LE	
HPS6	FLJ22501	
HPSE	HPA	
HPSE	HSE1	
HPSE	HPSE1	
HPSE2	HPA2	UFS
HPSE2	HPR2	UFS
HPV18I2	PAL2	
HPVC1	PE5L	
HPVC1	HPV18E5L	
HPYR1	HPRG1	
HPYR1	NCRNA00027	
HPYR1	LINC00027	
HR	AU	ALUNC
HRASLS	H-REV107	
HRASLS	HRASLS1	
HRASLS2	FLJ20556	
HRASLS5	HRLP5	
HRC	MGC133236	
HRCT1	LGLL338	
HRCT1	PRO537	
HRCT1	UNQ338	
HRES1	HRES-1/p28	
HRES1	HRES-1	
HRG	HRGP	
HRG	HPRG	
HRH3	GPCR97	
HRH4	H4R	
HRH4	HH4R	
HRH4	AXOR35	
HRH4	GPCR105	
HRH4	GPRv53	
HRK	DP5	
HRNR	S100a18	
HRNR	S100A16	
HRNR	FLG3	
HS1BP3	HS1-BP3	
HS1BP3	FLJ14249	
HS2ST1	KIAA0448	
HS3ST1	3OST1	
HS3ST2	3OST2	
HS3ST3A1	3OST3A1	
HS3ST3A1	30ST3A1	
HS3ST3B1	3OST3B1	
HS3ST3B1	30ST3B1	
HS3ST4	3OST4	
HS3ST5	3-OST-5	
HSBP1L1	FLJ10967	
HSBP1L1	MGC189743	
HSCB	HSC20	
HSCB	DNAJC20	
HSCB	Jac1	
HSD3B1	SDR11E1	HSDB3
HSD3B1	SDR11E1	HSD3B
HSD3B2	SDR11E2	
HSD3B7	C(27)-3BETA-HSD	
HSD3B7	SDR11E3	
HSD11B1	SDR26C1	HSD11B
HSD11B1	SDR26C1	HSD11
HSD11B1L	SCDR10	
HSD11B1L	SDR26C2	
HSD11B2	SDR9C3	
HSD17B1	HSD17	EDHB17
HSD17B1	HSD17	EDH17B2
HSD17B1	MGC138140	EDHB17
HSD17B1	MGC138140	EDH17B2
HSD17B1	SDR28C1	EDHB17
HSD17B1	SDR28C1	EDH17B2
HSD17B1P1	SDR28C1P1	EDHB17
HSD17B1P1	SDR28C1P1	EDH17B1
HSD17B1P1	SDR28C1P1	HSD17BP1
HSD17B2	HSD17	
HSD17B2	SDR9C2	
HSD17B3	SDR12C2	
HSD17B4	MFE-2	
HSD17B4	DBP	
HSD17B4	SDR8C1	
HSD17B6	HSE	
HSD17B6	RODH	
HSD17B6	SDR9C6	
HSD17B7	PRAP	
HSD17B7	SDR37C1	
HSD17B7P2	HSD17B7	
HSD17B7P2	bA291L22.1	
HSD17B8	HKE6	FABGL
HSD17B8	D6S2245E	FABGL
HSD17B8	RING2	FABGL
HSD17B8	KE6	FABGL
HSD17B8	H2-KE6	FABGL
HSD17B8	SDR30C1	FABGL
HSD17B10	ERAB	HADH2
HSD17B10	ERAB	MRXS10
HSD17B10	MHBD	HADH2
HSD17B10	MHBD	MRXS10
HSD17B10	17b-HSD10	HADH2
HSD17B10	17b-HSD10	MRXS10
HSD17B10	ABAD	HADH2
HSD17B10	ABAD	MRXS10
HSD17B10	SDR5C1	HADH2
HSD17B10	SDR5C1	MRXS10
HSD17B10	MRPP2	HADH2
HSD17B10	MRPP2	MRXS10
HSD17B10	CAMR	HADH2
HSD17B10	CAMR	MRXS10
HSD17B11	RetSDR2	DHRS8
HSD17B11	17-BETA-HSD11	DHRS8
HSD17B11	17-BETA-HSDXI	DHRS8
HSD17B11	PAN1B	DHRS8
HSD17B11	SDR16C2	DHRS8
HSD17B12	KAR	
HSD17B12	SDR12C1	
HSD17B13	SCDR9	
HSD17B13	SDR16C3	
HSD17B14	retSDR3	DHRS10
HSD17B14	SDR47C1	DHRS10
HSDL1	SDR12C3	
HSDL2	SDR13C1	C9orf99
HSF1	HSTF1	
HSF5	FLJ40311	
HSFX1	LW-1	
HSFY1	HSF2L	HSFY
HSFY1P1	HSFYP1	CECR8
HSFY1P1	HSFYL1	CECR8
HSFY2	FLJ25453	
HSH2D	ALX	
HSH2D	HSH2	
HSH2D	FLJ14886	
HSP90AA1	Hsp89	HSPC1
HSP90AA1	Hsp89	HSPCA
HSP90AA1	Hsp90	HSPC1
HSP90AA1	Hsp90	HSPCA
HSP90AA1	FLJ31884	HSPC1
HSP90AA1	FLJ31884	HSPCA
HSP90AA1	HSP90N	HSPC1
HSP90AA1	HSP90N	HSPCA
HSP90AA2P	HSPCA	HSPCAL3
HSP90AA2P	HSPCA	HSP90AA2
HSP90AA2P	HSP90ALPHA	HSPCAL3
HSP90AA2P	HSP90ALPHA	HSP90AA2
HSP90AB2P	HSP90BB	
HSP90B1	GP96	TRA1
HSP90B1	GRP94	TRA1
HSP90B2P	GRP94P1	TRAP1
HSP90B2P	GRP94P1	TRA1P1
HSP90B2P	GRP94P1	HSPCP2
HSP90B2P	GRP94b	TRAP1
HSP90B2P	GRP94b	TRA1P1
HSP90B2P	GRP94b	HSPCP2
HSP90B3P	GRP94c	TRAP2
HSP90B3P	GRP94c	TRA1P2
HSPA1A	HSP70-1	HSPA1
HSPA1B	HSP70-2	
HSPA1L	HSP70-HOM	
HSPA1L	hum70t	
HSPA4	HS24/P52	
HSPA4	HSPH2	
HSPA4L	APG-1	
HSPA4L	Osp94	
HSPA4L	HSPH3	
HSPA5	BiP	GRP78
HSPA7	HSP70B	
HSPA8	HSC71	HSPA10
HSPA8	HSC70	HSPA10
HSPA8	HSP73	HSPA10
HSPA9	GRP75	HSPA9B
HSPA9	PBP74	HSPA9B
HSPA9	mot-2	HSPA9B
HSPA9	mthsp75	HSPA9B
HSPA12A	FLJ13874	
HSPA12A	KIAA0417	
HSPA12B	dJ1009E24.2	C20orf60
HSPA14	HSP70-4	
HSPA14	HSP70L1	
HSPB1	HSP27	
HSPB1	HSP28	
HSPB1	Hs.76067	
HSPB1	Hsp25	
HSPB2	Hs.78846	
HSPB2	MKBP	
HSPB3	HSPL27	
HSPB6	FLJ32389	
HSPB6	Hsp20	
HSPB6	PPP1R91	
HSPB7	cvHSP	
HSPB8	H11	
HSPB8	E2IG1	
HSPB8	HSP22	
HSPB8	HspB8	
HSPB9	CT51	
HSPB11	HSPCO34	C1orf41
HSPB11	PP25	C1orf41
HSPB11	IFT25	C1orf41
HSPBAP1	FLJ22623	
HSPBAP1	PASS1	
HSPBP1	HspBP1	
HSPBP1	FES1	
HSPD1	GroEL	SPG13
HSPD1	HSP60	SPG13
HSPD1P1	HSPD1-2P	
HSPD1P2	HSP60P2	HSPDP2
HSPD1P2	HSPD-9P	HSPDP2
HSPD1P3	HSP60P3	HSPDP3
HSPD1P3	HSP60P3	HSPDP1
HSPD1P3	HSP60P3	HSPDP4
HSPD1P3	HSP60P1	HSPDP3
HSPD1P3	HSP60P1	HSPDP1
HSPD1P3	HSP60P1	HSPDP4
HSPD1P3	HSP60P4	HSPDP3
HSPD1P3	HSP60P4	HSPDP1
HSPD1P3	HSP60P4	HSPDP4
HSPD1P3	HSPD1-7P	HSPDP3
HSPD1P3	HSPD1-7P	HSPDP1
HSPD1P3	HSPD1-7P	HSPDP4
HSPD1P4	HSPD1-5P	
HSPD1P5	HSPD1-8P	HSPDP5
HSPD1P6	HSPD1-6P	HSPDP6
HSPD1P7	HSPD1-22P	HSPDP7
HSPD1P8	HSPD1-12P	
HSPD1P9	HSPD1-14P	
HSPD1P10	HSPD1-4P	
HSPD1P12	HSPD1-10P	
HSPD1P13	HSPD1-16P	
HSPD1P14	HSPD1-17P	
HSPD1P15	HSPD1-15P	
HSPD1P16	HSPD1-13P	
HSPD1P17	HSPD1-19P	
HSPD1P19	HSPD1-18P	
HSPD1P20	HSPD1-20P	
HSPD1P21	HSPD1-3P	
HSPD1P22	HSPD1-21P	
HSPE1	CPN10	
HSPE1	GroES	
HSPE1P1	bA101E14.1	HSPEP1
HSPE1P16	EPF8	
HSPG2	perlecan	SJS1
HSPG2	PRCAN	SJS1
HSPH1	HSP105B	
HSPH1	KIAA0201	
HSPH1	HSP105A	
HSPH1	NY-CO-25	
HTATIP2	TIP30	
HTATIP2	CC3	
HTATIP2	FLJ26963	
HTATIP2	SDR44U1	
HTATSF1	TAT-SF1	
HTATSF1P1	TAT-SF1-L	HTATSF1P
HTATSF1P1	dJ1033B10.6	HTATSF1P
HTC2	HCG	
HTN1	HIS1	
HTN3	HIS2	
HTR1A	5-HT1A	ADRB2RL1
HTR1A	5-HT1A	ADRBRL1
HTR1B	S12	
HTR1B	5-HT1B	
HTR1B	HTR1D2	
HTR1B	5-HT1DB	
HTR1D	RDC4	HTRL
HTR1D	HT1DA	HTRL
HTR1D	5-HT1D	HTRL
HTR1E	5-HT1E	
HTR1F	HTR1EL	
HTR1F	5-HT1F	
HTR2A	5-HT2A	HTR2
HTR2B	5-HT(2B)	
HTR2B	5-HT2B	
HTR2C	5-HT2C	HTR1C
HTR2C	5HTR2C	HTR1C
HTR3A	5-HT3R	HTR3
HTR3A	5-HT3A	HTR3
HTR3B	5-HT3B	
HTR4	5-HT4	
HTR5A	5-HT5A	
HTR5BP	5-HT5B	GPR134
HTR5BP	5-HT5B	HTR5B
HTR6	5-HT6	
HTR6	5-HT6R	
HTR7	5-HT7	
HTRA1	HtrA	PRSS11
HTRA1	IGFBP5-protease	PRSS11
HTRA1	ARMD7	PRSS11
HTRA2	OMI	PRSS25
HTRA2	PARK13	PRSS25
HTRA3	Tasp	
HTRA3	Prsp	
HTRA4	FLJ90724	
HTT	IT15	HD
HTT-AS	HTTAS	HTT-AS1
HULC	NCRNA00078	
HULC	LINC00078	
HULC	HCCAT1	
HUNK-AS1	TCONS_00028914	
HUWE1	Ib772	
HUWE1	KIAA0312	
HUWE1	UREB1	
HVCN1	MGC15619	
HVCN1	Hv1	
HVCN1	VSOP	
HYAL1	LUCA1	
HYAL1	HYAL-1	
HYAL1	FUS2	
HYAL1	NAT6	
HYAL2	LuCa-2	
HYAL2	LUCA2	
HYAL3	LUCA-3	
HYAL3	LUCA14	
HYAL3	Minna14	
HYALP1	HYAL6	
HYDIN	DKFZp434D0513	
HYDIN	KIAA1864	
HYDIN	PPP1R31	
HYDIN	CILD5	
HYI	HT036	
HYKK	LOC123688	AGPHD1
HYLS1	FLJ32915	
HYMAI	NCRNA00020	
HYOU1	ORP150	
HYOU1	HSP12A	
HYOU1	Grp170	
HYPK	HSPC136	C15orf63
HYPK	FLJ20431	C15orf63
HYPM	HIP17	CXorf27
IAPP	AMYLIN	
IAPP	DAP	
IAPP	IAP	
IARS	ILRS	
IARS	IARS1	
IARS2	FLJ10326	
IBA57	FLJ12734	C1orf69
IBA57-AS1	FLJ32878	C1orf148
IBSP	BSP	
IBSP	SP-II	
IBSP	BSP-II	
IBTK	DKFZP564B116	BTKI
IBTK	BTBD26	BTKI
ICA1	ICAp69	
ICAM1	BB2	
ICAM1	CD54	
ICAM2	CD102	
ICAM3	CDW50	
ICAM3	ICAM-R	
ICAM3	CD50	
ICAM4	CD242	LW
ICAM5	TLN	TLCN
ICE2	FLJ11896	NARG2
ICE2	BRCC1	NARG2
ICK	MRK	
ICK	LCK2	
ICK	KIAA0936	
ICK	MGC46090	
ICMT	PCCMT	
ICMT	HSTE14	
ICMT	PPMT	
ICOS	AILIM	
ICOS	CD278	
ICOSLG	KIAA0653	ICOSL
ICOSLG	GL50	ICOSL
ICOSLG	B7-H2	ICOSL
ICOSLG	B7RP-1	ICOSL
ICOSLG	B7H2	ICOSL
ICOSLG	B7RP1	ICOSL
ICOSLG	ICOS-L	ICOSL
ICOSLG	CD275	ICOSL
ICT1	DS-1	
ID1	dJ857M17.1.2	
ID1	bHLHb24	
ID2	GIG8	
ID2	bHLHb26	
ID3	HEIR-1	
ID3	bHLHb25	
ID4	bHLHb27	
IDH3B	RP46	
IDI2	IPPI2	
IDI2-AS1	HT009	C10orf110
IDI2-AS1	HT009	IDI2-AS
IDI2-AS1	Em:AC022536.4	C10orf110
IDI2-AS1	Em:AC022536.4	IDI2-AS
IDNK	bA522I20.2	C9orf103
IDSP1	IDS2	
IDUA	MPS1	
IER2	ETR101	
IER3	IEX-1	
IER3	DIF-2	
IER3	PRG1	
IER3	IEX-1L	
IER5L	bA247A12.2	
IFFO1	HOM-TES-103	IFFO
IFI6	IFI616	G1P3
IFI6	FAM14C	G1P3
IFI6	6-16	G1P3
IFI6	IFI-6-16	G1P3
IFI16	IFNGIP1	
IFI16	PYHIN2	
IFI27	P27	
IFI27	FAM14D	
IFI27L2	TLH29	FAM14A
IFI30	IFI-30	
IFI30	GILT	
IFI30	IP30	
IFI30	MGC32056	
IFI30	IP-30	
IFI35	IFP35	
IFI44	MTAP44	
IFI44	p44	
IFI44	TLDC5	
IFI44L	GS3686	C1orf29
IFIH1	MDA-5	
IFIH1	Hlcd	
IFIH1	MDA5	
IFIH1	IDDM19	
IFIT1	GARG-16	G10P1
IFIT1	GARG-16	IFI56
IFIT1	GARG-16	IFNAI1
IFIT1B	bA149I23.6	IFIT1L
IFIT1P1	II56P	G13P1
IFIT1P1	II56P	IFI56P
IFIT1P1	II56P	IFIT1P
IFIT2	IFI-54	IFI54
IFIT2	IFI-54	G10P2
IFIT2	ISG-54K	IFI54
IFIT2	ISG-54K	G10P2
IFIT2	cig42	IFI54
IFIT2	cig42	G10P2
IFIT2	GARG-39	IFI54
IFIT2	GARG-39	G10P2
IFIT3	ISG60	IFIT4
IFIT3	RIG-G	IFIT4
IFIT3	CIG-49	IFIT4
IFIT3	IFI60	IFIT4
IFIT3	GARG-49	IFIT4
IFIT3	IRG2	IFIT4
IFIT5	RI58	
IFITM1	9-27	IFI17
IFITM1	CD225	IFI17
IFITM2	1-8D	
IFITM3	1-8U	
IFITM4P	dJ377H14.5	
IFITM5	fragilis4	
IFITM5	Hrmp1	
IFITM5	BRIL	
IFNA1	IFNA@	
IFNA1	IFL	
IFNA1	IFN	
IFNA1	IFN-ALPHA	
IFNA1	IFNA13	
IFNA1	IFN-alphaD	
IFNA2	IFNA	
IFNA2	IFN-alphaA	
IFNA4	MGC142200	
IFNA4	IFN-alpha4a	
IFNA5	IFN-alphaG	
IFNA6	IFN-alphaK	
IFNA7	IFNA-J	
IFNA7	IFN-alphaJ	
IFNA8	IFN-alphaB	
IFNA10	IFN-alphaC	
IFNA14	LEIF2H	
IFNA14	IFN-alphaH	
IFNA16	IFN-alphaO	
IFNA17	LEIF2C1	
IFNA17	IFN-alphaI	
IFNA21	IFN-alphaI	
IFNAR1	IFRC	IFNAR
IFNB1	IFB	IFNB
IFNB1	IFF	IFNB
IFNE	IFNE1	
IFNG-AS1	Tmevpg1	
IFNG-AS1	LincR-Ifng-3'AS	
IFNGR1	CD119	IFNGR
IFNGR2	AF-1	IFNGT1
IFNL1	IL-29	IL29
IFNL2	IL-28A	IL28A
IFNL3	IL-28B	IL28B
IFNL3	IL28C	IL28B
IFNL4	IFNAN	
IFNLR1	CRF2/12	IL28RA
IFNLR1	IFNLR	IL28RA
IFNLR1	IL-28R1	IL28RA
IFNWP18	pseudo-IFN-alpha-m	
IFRD1	PC4	
IFRD1	TIS7	
IFRD2	SKMc15	
IFRD2	SM15	
IFRD2	IFNRP	
IFT22	FLJ14117	RABL5
IFT22	FLJ13225	RABL5
IFT22	DKFZp761N0823	RABL5
IFT27	RAYL	RABL4
IFT27	BBS19	RABL4
IFT43	FLJ32173	C14orf179
IFT43	MGC16028	C14orf179
IFT46	C11orf2	C11orf60
IFT46	FLJ21827	C11orf60
IFT46	CFAP32	C11orf60
IFT52	CGI-53	C20orf9
IFT52	NGD5	C20orf9
IFT52	dJ1028D15.1	C20orf9
IFT52	NGD2	C20orf9
IFT57	FLJ10147	ESRRBL1
IFT57	HIPPI	ESRRBL1
IFT57	MHS4R2	ESRRBL1
IFT74	CMG1	CCDC2
IFT74	CMG-1	CCDC2
IFT74	FLJ22621	CCDC2
IFT80	KIAA1374	WDR56
IFT81	CDV-1R	CDV1
IFT81	MGC4027	CDV1
IFT88	hTg737	TTC10
IFT88	Tg737	TTC10
IFT88	D13S1056E	TTC10
IFT88	MGC26259	TTC10
IFT122	WDR140	WDR10
IFT122	WDR10p	WDR10
IFT122	SPG	WDR10
IFT140	gs114	WDTC2
IFT140	KIAA0590	WDTC2
IFT172	SLB	
IFT172	wim	
IFT172	osm-1	
IFT172	NPHP17	
IGDCC3	HsT18880	PUNC
IGDCC4	NOPE	
IGDCC4	LOC57722	
IGF1	IGF1A	
IGF1	IGFI	
IGF1	IGF-I	
IGF1R	JTK13	
IGF1R	CD221	
IGF1R	IGFIR	
IGF1R	MGC18216	
IGF1R	IGFR	
IGF2	FLJ44734	C11orf43
IGF2	IGF-II	C11orf43
IGF2-AS	PEG8	IGF2AS
IGF2-AS	IGF2-AS1	IGF2AS
IGF2BP1	IMP-1	
IGF2BP2	IMP-2	
IGF2BP2-AS1	FLJ32900	C3orf65
IGF2BP3	IMP-3	
IGF2BP3	CT98	
IGF2BP3	IMP3	
IGF2R	CD222	
IGF2R	MPRI	
IGF2R	MPR1	
IGF2R	CIMPR	
IGF2R	M6P-R	
IGFALS	ALS	
IGFBP1	IGF-BP25	IBP1
IGFBP1	AFBP	IBP1
IGFBP1	hIGFBP-1	IBP1
IGFBP1	PP12	IBP1
IGFBP3	IBP3	
IGFBP3	BP-53	
IGFBP4	IBP4	
IGFBP4	BP-4	
IGFBP4	HT29-IGFBP	
IGFBP4	IGFBP-4	
IGFBP7	MAC25	
IGFBP7	IGFBP-7	
IGFBP7	PSF	
IGFBP7	FSTL2	
IGFBPL1	bA113O24.1	
IGFL1	UNQ644	
IGFL1P1	IGFL-5P	
IGFL1P2	IGFL-6P	
IGFL2	UNQ645	
IGFL3	UNQ483	
IGFLR1	FLJ22573	U2AF1L4
IGFLR1	FLJ22573	TMEM149
IGFN1	DKFZp434B1231	
IGFN1	EEF1A2BP1	
IGHD	FLJ00382	
IGHD	FLJ46727	
IGHD	MGC29633	
