"GLA_genenames"	"GLA_pvalue"
"ZNF225"	0.953852124
"WWOX"	0.873806168
"SPATA7"	0.927972835
"VPS33B"	0.873885315
"SLC29A2"	0.9476394
"PBXIP1"	0.924957108
"RASA1"	0.9142356
"SLC6A18"	0.916328125
"SPATA5"	0.62375
"ITGB6"	0.898386438
"C7orf31"	0.938013685
"USP37"	0.816940359
"PTPN21"	0.895248162
"SP140L"	0.597109886
"RSBN1"	0.956419526
"OR7G3"	0.963195976
"MAP3K15"	0.946887766
"ANKRD26"	0.648792382
"ACD"	0.950697508
"TMEM63A"	0.61263123
"QPCT"	0.909589971
"TMPRSS9"	0.952181883
"CAPN13"	0.9458798
"COL28A1"	0.876105494
"IGSF22"	0.945368158
"SERPINA4"	0.939269812
"DOPEY1"	0.7161106
"GCC2"	0.888489073
"ZNF208"	0.912994281
"LIG1"	0.540239992
"NECAB3"	0.954469975
"EPHA2"	0.964436275
"NSL1"	0.929532782
"ADAR"	0.887441279
"DHX37"	0.949256025
"NLRC3"	0.981972529
"C9orf3"	0.853598856
"SERAC1"	0.832654718
"CCDC67"	0.844126328
"BBS2"	0.882835989
"NSMAF"	0.85294373
"BRD8"	0.877270221
"C6"	0.917949857
"CPS1"	0.239626736
"SLC36A2"	0.889509804
"KIF7"	0.909853452
"SLC38A10"	0.951614583
"SH3TC2"	0.588801573
"PGC"	0.946540033
"AMICA1"	0.934722733
"XRCC4"	0.948834763
"SMC4"	0.865556066
"MME"	0.683079555
"KIFAP3"	0.846723856
"SLC4A3"	0.891011029
"SMC2"	0.87565002
"CYP1B1"	0.961489481
"BCL9"	0.968477328
"ARHGAP10"	0.811090176
"POLM"	0.951936785
"CLPB"	0.954113051
"TLN1"	0.955184334
"PCYT1A"	0.915128676
"FES"	0.928778595
"CCS"	0.955464665
"TP53BP2"	0.863871017
"ZNF419"	0.944191687
"TBXAS1"	0.869614992
"ACACA"	0.88278799
"CNTNAP2"	0.924986724
"ZNF212"	0.936565564
"ZNF831"	0.986807087
"PCDH15"	0.239347426
"RMND1"	0.927652676
"HSD17B14"	0.928597324
"PTPRS"	0.987409109
"AGAP3"	0.946753472
"GPATCH2"	0.89347835
"GPT"	0.920277778
"NOS1"	0.955514195
"TBCD"	0.882798203
"DDX4"	0.913982333
"RECK"	0.938113256
"RGS22"	0.907300347
"DDR1"	0.964081904
"CNTNAP4"	0.822348346
"VPS52"	0.948403799
"ZNF714"	0.966773386
"ZW10"	0.93636489
"OR6C70"	0.967667484
"UGT1A10"	0.875298713
"ADCY7"	0.934944853
"PCDH12"	0.965084763
"AIRE"	0.946066176
"SNUPN"	0.954018587
"SMYD4"	0.941556373
"ATP2A3"	0.981189236
"SLC30A9"	0.940096507
"UROC1"	0.863350694
"UHRF1BP1"	0.91943219
"ENPP1"	0.787411663
"FSCN2"	0.966220895
"ITGAE"	0.951555862
"SCLT1"	0.814785029
"GRIN2C"	0.949971405
"LRP1"	0.975873672
"ARMC3"	0.937908497
"BRWD3"	0.904624183
"AARS"	0.933393076
"LRCH2"	0.891582925
"BBS10"	0.970448836
"ABCC8"	0.967992239
"RXFP1"	0.806028901
"TMEM44"	0.851127962
"CDK15"	0.869829963
"ZNF563"	0.954778391
"TCOF1"	0.907675654
"SEMG1"	0.928169935
"MTHFD1L"	0.845541258
"IFIT1"	0.966539522
"BCR"	0.975141953
"ADCY2"	0.969510825
"DHRS7C"	0.964063011
"USP36"	0.950085784
"ZNF582"	0.944810049
"NT5E"	0.949066074
"ZNF77"	0.900162888
"KRT28"	0.96675143
"PCK1"	0.962289114
"LRRC61"	0.966478248
"UGT1A8"	0.807583231
"PCDHGA11"	0.964376532
"SMARCAL1"	0.857813521
"EAPP"	0.967431066
"TCTN1"	0.843087214
"CLASRP"	0.934405127
"HTR3B"	0.949157475
"EPB41L3"	0.973438011
"PLCL1"	0.954320364
"C12orf56"	0.901672794
"HAL"	0.671790748
"ZNF765"	0.969771752
"ALOX15"	0.951835172
"PTPRZ1"	0.897736417
"GPR179"	0.99208078
"B3GNTL1"	0.946306168
"ADCK3"	0.880375817
"PEX1"	0.780295139
"USP20"	0.945055147
"CAPN1"	0.934670139
"TBC1D17"	0.926441993
"PLBD1"	0.947501532
"GUCY2C"	0.93746681
"LECT1"	0.960523897
"CRAT"	0.946246936
"POMT2"	0.940705167
"DDX51"	0.91827308
"ZNF236"	0.975802185
"CEP70"	0.886317913
"AMZ1"	0.965449346
"WBSCR27"	0.970070976
"DDX52"	0.922627655
"ZNF43"	0.95616779
"SLC5A10"	0.929133987
"CCDC15"	0.924686989
"MYO5B"	0.959129902
"MEGF8"	0.932003166
"FANCC"	0.889247855
"GTF3C1"	0.973466095
"SRPK1"	0.949941279
"WDR72"	0.938066279
"RFC4"	0.764953023
"PCID2"	0.871164726
"TJP3"	0.969557292
"PCDHGC5"	0.975796058
"KMO"	0.86502451
"ZNF180"	0.94589614
"SALL2"	0.969151348
"DDX11"	0.952256434
"STRC"	0.985290543
"CGREF1"	0.968701491
"BMS1"	0.947320772
"BZRAP1"	0.926979677
"ZNF549"	0.961347529
"ZNF334"	0.952184947
"AXDND1"	0.438656046
"CCDC63"	0.919486315
"CASP8"	0.919219261
"ZNF676"	0.958714767
"PTCHD2"	0.979435764
"NOL8"	0.906287275
"EVC2"	0.951292382
"EPB41L4A"	0.762222733
"CDK10"	0.930431475
"KIAA1683"	0.972778799
"ATG4C"	0.857083844
"SEC23IP"	0.81801011
"UBR1"	0.88677594
"CDK5RAP3"	0.971306168
"EML5"	0.639383681
"RGS9"	0.909052798
"MICALCL"	0.902821691
"KIAA0020"	0.955455474
"SLC9A5"	0.938633068
"CLEC10A"	0.953588644
"GP2"	0.960113868
"ENAM"	0.904113562
"PWP1"	0.942069547
"RABGAP1"	0.90759038
"LRWD1"	0.938996119
"CELSR1"	0.99505719
"UGT2B15"	0.945160335
"HELZ"	0.953329759
"ARMC4"	0.885813419
"ABCB1"	0.885067913
"SLC6A7"	0.94433364
"KLRC3"	0.962077206
"CCDC113"	0.952288603
"ZFAT"	0.963502859
"ZNF266"	0.928649408
"PFKM"	0.9522452
"MCM2"	0.961001328
"HARS2"	0.916544628
"C5orf45"	0.448335376
"MED16"	0.958619792
"CCDC7"	0.861680453
"AOC3"	0.955019914
"INTS3"	0.879753881
"CDHR3"	0.922020016
"ZP2"	0.965543301
"ZNF700"	0.947716503
"XRN1"	0.591656965
"RAB11FIP1"	0.983089257
"RSPH1"	0.933253676
"ATP13A3"	0.807248775
"SPAG16"	0.718356822
"ZNF124"	0.936755004
"ARHGEF17"	0.98559998
"SLC16A4"	0.958353248
"COL6A2"	0.954649714
"PKDREJ"	0.96245047
"SPATA6"	0.962404514
"FAM111B"	0.958640217
"APBB3"	0.942680249
"KIF21B"	0.787627145
"PSG8"	0.946766238
"CDHR2"	0.691221405
"SURF1"	0.928861826
"SPHKAP"	0.611003881
"FUT10"	0.940783292
"TNK2"	0.888987439
"BTBD16"	0.86620864
"PIK3R4"	0.920617851
"CCDC138"	0.931657475
"RASSF9"	0.970448836
"PDZD3"	0.933480392
"PPP1R15A"	0.955441176
"DNAJC21"	0.960618362
"LRIG2"	0.909624694
"WHAMM"	0.963500306
"TNR"	0.935171058
"PAM"	0.909032884
"LETM2"	0.958957823
"RUFY1"	0.893351205
"SP110"	0.693711193
"NTRK3"	0.937728758
"TANC1"	0.928115298
"DDX41"	0.930967627
"RASGRF1"	0.966648284
"NBN"	0.903162786
"PRMT7"	0.962793096
"NPHS1"	0.887329453
"ACPP"	0.916668709
"STAG1"	0.874582823
"ANO3"	0.954242239
"C9"	0.886059028
"CFHR5"	0.761733047
"PSG1"	0.964311172
"OSMR"	0.944896855
"FCRL1"	0.856468035
"ATHL1"	0.964149306
"ZNF197"	0.966546671
"RNF10"	0.936942913
"PPFIBP2"	0.798428309
"CEP95"	0.855352328
"DCBLD1"	0.922101716
"AKAP2"	0.956530331
"SLC22A10"	0.950334457
"ZNF2"	0.96697355
"ZNF253"	0.973523284
"ARHGEF19"	0.961629902
"JAG2"	0.972256944
"SLC26A8"	0.94037837
"MYBPC3"	0.975653595
"SLC27A5"	0.966802492
"TMEM206"	0.899753881
"ZNF229"	0.910454963
"RMND5B"	0.871123366
"HIVEP1"	0.899140114
"FETUB"	0.924271855
"GPRC6A"	0.953978758
"CRNKL1"	0.939410743
"ESRP2"	0.962528595
"SLC28A3"	0.941987337
"PNPLA6"	0.962414726
"ANGEL1"	0.955210886
"ANLN"	0.951456801
"IQCB1"	0.847276859
"FANCA"	0.799706904
"CATSPERD"	0.970955882
"C2orf80"	0.931016646
"MEP1B"	0.903945568
"SYCP2"	0.932489277
"ICA1L"	0.865232333
"CADPS"	0.936313317
"PYGM"	0.9391779
"ITGA6"	0.650006127
"FUCA2"	0.95992596
"PARP1"	0.886642157
"AKAP12"	0.986712112
"WDR59"	0.940316074
"PRRC2A"	0.967181883
"GP6"	0.973975694
"NUP93"	0.932978962
"ATP8B1"	0.962922283
"DBH"	0.947411152
"CCDC136"	0.957282986
"SLC27A6"	0.938572304
"MYO19"	0.808439542
"PIGG"	0.983925654
"TMEM19"	0.970464154
"PDCD11"	0.905117953
"TCF7"	0.931667177
"ZNF655"	0.959015523
"ABCG4"	0.961558926
"ZNF135"	0.955061785
"CHEK2"	0.966629391
"ANKZF1"	0.87946538
"CPNE1"	0.93626685
"CCDC148"	0.873751021
"SLFN12"	0.972106822
"ZNF502"	0.978112234
"ZNF813"	0.959044628
"SLC15A3"	0.969320364
"RHBDF1"	0.984496528
"CACNA2D4"	0.93481107
"ZFC3H1"	0.953415033
"ANXA9"	0.944170752
"AKR1C3"	0.96115094
"EGF"	0.836662071
"CNTN2"	0.899750817
"RARS2"	0.911407782
"ARFGEF1"	0.937430045
"PMPCB"	0.943823019
"RAPGEF6"	0.896681475
"ITFG3"	0.971065155
"SAMD9"	0.899571589
"DLEC1"	0.926869894
"UNC13D"	0.799414318
"KALRN"	0.996416973
"SLC24A5"	0.974479167
"FDXR"	0.958992545
"CPAMD8"	0.956198427
"TMPRSS3"	0.9644327
"ARHGAP11A"	0.952114481
"MCM3"	0.964487847
"IARS2"	0.834788603
"HGFAC"	0.985180249
"SDK1"	0.993086193
"DTX3L"	0.972122651
"ASTN1"	0.919625204
"SNED1"	0.832521446
"SIL1"	0.958954248
"MYOZ3"	0.967768587
"GBE1"	0.926483354
"SEMG2"	0.967507659
"RBM19"	0.94376634
"ANXA5"	0.914060458
"PRDM7"	0.916371017
"DHX34"	0.979327512
"IFT140"	0.976160131
"CASP10"	0.913293505
"SYNM"	0.805028084
"ZNF254"	0.976075878
"MCM10"	0.974714563
"TRIT1"	0.916312806
"BCO2"	0.946133068
"PLBD2"	0.937921262
"TECPR1"	0.967042994
"XPC"	0.973372651
"RHOT1"	0.94041105
"VAV2"	0.91153799
"SYTL2"	0.932596507
"NUP155"	0.945087827
"NCKAP5"	0.95371732
"TDO2"	0.929172283
"CYFIP2"	0.929609886
"ZNF564"	0.979238154
"HEATR6"	0.930464665
"CLCA2"	0.905018893
"DENND4B"	0.954939747
"LAMB3"	0.830382455
"HSD17B4"	0.928523284
"IFT122"	0.724561887
"CLSPN"	0.912240094
"CNKSR1"	0.895991115
"ARHGEF12"	0.879551675
"NEK9"	0.903674428
"NRCAM"	0.912251328
"CD84"	0.95689134
"FANCI"	0.695943627
"RASSF6"	0.95036203
"ATP1A2"	0.942035335
"WDR41"	0.952278901
"DAO"	0.953713235
"PIK3C2B"	0.804964257
"ISM2"	0.972350388
"IGDCC4"	0.972436683
"CA12"	0.960631638
"SLC17A5"	0.958460989
"KIAA2026"	0.98507404
"LRP4"	0.962191074
"KIAA0141"	0.881170854
"ASTE1"	0.975081699
"PCDHGB7"	0.977662377
"SBF2"	0.974784007
"KRT38"	0.980135315
"NFASC"	0.883029003
"LPIN3"	0.900141442
"USP6"	0.50009906
"LRP5"	0.785694955
"HIP1R"	0.902731311
"HPS5"	0.965738358
"IFIH1"	0.383208231
"APOL5"	0.961935764
"BCAS3"	0.958410437
"FILIP1"	0.970585682
"CLCNKB"	0.955335478
"PCK2"	0.960655127
"CEP104"	0.950475388
"TMCO4"	0.893602941
"CORIN"	0.901238256
"WDR3"	0.739217218
"THOC2"	0.912128779
"TNIK"	0.803199551
"CCDC150"	0.720806781
"PIGO"	0.97695721
"FANCD2"	0.90777114
"ASB15"	0.960621426
"MCM7"	0.927588848
"WNK2"	0.9807644
"USP25"	0.964667586
"PLXNA4"	0.957374387
"RTKN2"	0.961679943
"CD109"	0.215726103
"SYCP1"	0.905663297
"PLCB2"	0.961774918
"TIE1"	0.973993056
"EIF3A"	0.940470282
"ZFYVE16"	0.902518893
"SLC4A11"	0.985204759
"DCT"	0.943953738
"SEC23B"	0.926820874
"SPTBN4"	0.985924734
"KCNQ1"	0.980184845
"PTPN7"	0.862053207
"MLKL"	0.966367443
"COL17A1"	0.220553513
"TMC1"	0.927104269
"FLT4"	0.950109783
"UBA7"	0.958902676
"PI16"	0.97927645
"ARID4B"	0.872510212
"DIAPH3"	0.88465431
"ATG2A"	0.977636336
"SETX"	0.930930351
"LAMA1"	0.929198836
"FMO4"	0.956250511
"WNK1"	0.990006638
"ESPNL"	0.958026961
"HHIPL2"	0.909099265
"NUP188"	0.751309232
"TGM6"	0.970850184
"IMPG2"	0.952174224
"PDE5A"	0.883637153
"HEXA"	0.917866626
"ADAM32"	0.962587827
"FYCO1"	0.940860907
"DDHD2"	0.957188521
"RECQL5"	0.926066176
"ENTPD7"	0.942528595
"ZNF221"	0.977489277
"TINAG"	0.957898284
"TIAM2"	0.916104984
"IFT81"	0.914031863
"USP8"	0.967856413
"GPR108"	0.981596712
"PCDHB11"	0.990448325
"PCDHGA10"	0.987511744
"ESYT1"	0.945316074
"ZNF432"	0.957964665
"TPTE"	0.947079248
"PLXNB3"	0.967083333
"CREB3L3"	0.978449755
"PTH2R"	0.781860192
"IL1R2"	0.98152114
"BCAN"	0.971302083
"ZCCHC4"	0.947498979
"MYO10"	0.97532935
"TMCO3"	0.968637663
"ADSSL1"	0.929436785
"ITIH4"	0.960603554
"SH3RF2"	0.974339767
"FRMPD2"	0.922023591
"IQGAP1"	0.918822508
"PCDHGA12"	0.985125102
"C7"	0.93898029
"TRIM4"	0.959568525
"ERCC6L2"	0.943101001
"PHIP"	0.941788705
"MYH6"	0.983205167
"SESTD1"	0.927061377
"NOSTRIN"	0.92990094
"STK36"	0.75493413
"TMEM131"	0.9476394
"CCDC170"	0.913780637
"TLR1"	0.982586806
"AIM1"	0.888121426
"SEC24A"	0.939949959
"PTCD3"	0.904042586
"PDE3B"	0.979618566
"KIAA1429"	0.947827819
"CSMD1"	0.139352022
"MINA"	0.975983456
"KIAA0368"	0.790953329
"SPEF2"	0.928258783
"LRRCC1"	0.913943525
"C19orf44"	0.968539624
"ERAP1"	0.892382047
"SLC9C2"	0.900084252
"ATP11A"	0.948469669
"FAM135A"	0.962796671
"ZNF44"	0.980233864
"EXOC7"	0.972274306
"TFIP11"	0.982232435
"PLXNA2"	0.869140625
"NLRP13"	0.828132149
"KRT36"	0.987127757
"SDK2"	0.974322406
"CCDC38"	0.955270118
"PLA2G4B"	0.952703738
"C17orf80"	0.967861009
"KIF26B"	0.978865911
"NUMA1"	0.973911867
"FBXL4"	0.973826593
"AFAP1L1"	0.944692096
"MNS1"	0.941648795
"OSBPL1A"	0.950350797
"UGT1A3"	0.974547079
"ABCC11"	0.552094567
"CRIPAK"	0.974522059
"C5orf34"	0.969156965
"RNF207"	0.988118873
"CAPRIN2"	0.956202002
"ANKRD30A"	0.825688317
"CYP3A43"	0.955632659
"KIF16B"	0.950333946
"LAMC1"	0.951489481
"HCFC1"	0.985446283
"ARFGEF2"	0.970951797
"AGER"	0.977646038
"MCC"	0.968037173
"POLR1A"	0.966333742
"COL4A6"	0.938044833
"CACNA1S"	0.408910846
"EXO1"	0.85970435
"MVP"	0.977942198
"COL11A1"	0.79331393
"NKTR"	0.972989175
"DNAJC10"	0.874519506
"NRP2"	0.941402676
"SACS"	0.9051731
"DHTKD1"	0.935407986
"EPB41L5"	0.91786203
"DNAH5"	0.98768944
"ATP2C1"	0.872883476
"TTLL9"	0.976452206
"MAP4K2"	0.969102328
"CFH"	0.921584457
"RASGRF2"	0.96608558
"EFCAB3"	0.973183211
"KIAA1377"	0.974393382
"TRMT2A"	0.987003166
"GOLGB1"	0.910706699
"RRP12"	0.936329657
"SUSD2"	0.979447508
"SCAPER"	0.925519812
"CYP2C18"	0.977181883
"ACTR8"	0.969873877
"PTPRC"	0.886654922
"RASAL2"	0.957332006
"VWA2"	0.981010008
"NOS3"	0.965551471
"KIAA1549"	0.987009804
"KLHDC7A"	0.988899612
"LMAN1L"	0.93892259
"USH1C"	0.972703738
"SEC16A"	0.975464665
"MED12"	0.974854473
"ATG7"	0.985905842
"ATRX"	0.963233762
"PIK3C2A"	0.969472529
"MYBPC2"	0.980876736
"GCN1L1"	0.906721814
"COL4A1"	0.908499285
"CARD14"	0.968417586
"SHQ1"	0.975048509
"SLC26A4"	0.965964563
"MRE11A"	0.928145935
"DCAF6"	0.923934845
"CES5A"	0.934433211
"ZNF560"	0.982789522
"HSP90AB1"	0.98404616
"LTV1"	0.919839154
"PARP15"	0.967781352
"DHCR7"	0.98051011
"POP1"	0.934862132
"HK3"	0.973236315
"RBL1"	0.960684232
"TRPM1"	0.973098448
"NPC1L1"	0.967009804
"EIF2D"	0.93009855
"ENPP3"	0.752536765
"F8"	0.962341197
"ADRBK1"	0.976955167
"MED23"	0.889872855
"MYH13"	0.943524306
"GTF3C2"	0.973854677
"AP4M1"	0.964671671
"IFT74"	0.955466197
"DIXDC1"	0.934126328
"TCEB3B"	0.98282884
"PALLD"	0.947928411
"MPP4"	0.907426981
"DCST1"	0.93916156
"LGR5"	0.970276246
"NLRP4"	0.98824806
"WDR19"	0.968562092
"OBSL1"	0.911968954
"KIAA0586"	0.975710784
"ADAMTS13"	0.919791156
"GPSM2"	0.964053819
"AEBP1"	0.987267667
"YEATS2"	0.893752042
"SLIT2"	0.983097426
"SOAT2"	0.970563215
"NVL"	0.528448223
"PDK1"	0.962529616
"SIPA1L1"	0.983919016
"SBNO1"	0.941021242
"CAPN10"	0.93512357
"PTCH1"	0.980762357
"CLTCL1"	0.977914114
"ADAM28"	0.984927492
"SLC26A10"	0.971462929
"CAPN2"	0.908021855
"MYO9A"	0.909567504
"PPP1R12B"	0.759613971
"NAV3"	0.965038297
"DMGDH"	0.957243668
"FAM186B"	0.985343648
"P2RX2"	0.96377502
"TYK2"	0.989637459
"PMFBP1"	0.723594771
"TTC12"	0.935379902
"FAM193A"	0.911857639
"UNC13B"	0.909387766
"AGBL1"	0.851645221
"ZNF227"	0.986795343
"NAALADL2"	0.920095997
"NLRP9"	0.98398846
"CR1"	0.562095078
"NAT10"	0.963640727
"PDZD2"	0.99011489
"TSPEAR"	0.963213848
"PTPN23"	0.989524101
"MAN2A2"	0.959042075
"TNS1"	0.935703636
"EPHA10"	0.943096405
"NAALAD2"	0.949097222
"SLC25A13"	0.970273182
"TTC37"	0.939485805
"ARHGEF11"	0.891917892
"RETSAT"	0.941220384
"SLC9C1"	0.912750204
"IARS"	0.900202717
"RYR3"	0.964484783
"PCCA"	0.963270527
"ESPL1"	0.962415237
"RGL3"	0.972089971
"SUN1"	0.962327921
"EVPL"	0.991006434
"KIAA0196"	0.889748264
"FRY"	0.989688011
"CEP120"	0.963113766
"MYH1"	0.88721252
"SLC27A3"	0.949034416
"MEI1"	0.970133272
"RAD54L"	0.979321385
"SLC15A1"	0.960373775
"SP140"	0.87838031
"TTLL6"	0.959034926
"RAB3GAP2"	0.826135621
"NOD1"	0.987316176
"ZACN"	0.984292279
"POMT1"	0.932685355
"CCDC37"	0.97089665
"ASPH"	0.961340891
"ACOXL"	0.962811989
"MCCC1"	0.933074449
"FNDC1"	0.977655739
"RBM45"	0.972688419
"C1orf101"	0.401538501
"DOCK4"	0.94231924
"ALMS1"	0.896903595
"DDX54"	0.980489685
"VPS8"	0.257249285
"NFRKB"	0.939074755
"MMP1"	0.954007353
"VEPH1"	0.962670037
"SLC12A8"	0.970473346
"CROCC"	0.30054279
"TACC2"	0.952041973
"KIF13A"	0.98142259
"ZNF335"	0.988816381
"MYH7"	0.990157271
"NWD1"	0.985602533
"EVI5"	0.968289931
"FAN1"	0.962263072
"PKD2L1"	0.903988971
"SETDB1"	0.961120813
"BPTF"	0.983304739
"C9orf84"	0.930035743
"ERCC3"	0.961127451
"ATP8B3"	0.992237541
"PLCD1"	0.983600899
"NIPBL"	0.973423203
"GEMIN5"	0.918929228
"OVCH1"	0.994172794
"CD55"	0.96109375
"F5"	0.950999285
"MST1"	0.988292484
"IQCE"	0.992033803
"NPNT"	0.985614277
"TRPV3"	0.993145935
"C16orf62"	0.974215176
"IGHMBP2"	0.984603758
"STON1-GTF2A1L"	0.98222069
"ZNF780B"	0.984491932
"ITGAX"	0.987536765
"CHPF2"	0.983979269
"LAMC2"	0.907820159
"COL4A5"	0.925963542
"FKBP15"	0.948020833
"NOX5"	0.980787888
"USP13"	0.950039828
"RECQL4"	0.977446385
"C5"	0.831461908
"CEP63"	0.958620813
"ANKMY1"	0.941255617
"C3orf20"	0.98745864
"SLC4A9"	0.961237234
"KIF14"	0.818286356
"MYO3B"	0.216565053
"EFCAB6"	0.937058313
"CCDC141"	0.8573269
"CNTNAP3"	0.99217116
"NOTCH2"	0.981994996
"PGAP1"	0.918017259
"TEX15"	0.924148284
"PTCH2"	0.978668811
"SLC44A4"	0.989599673
"COL23A1"	0.913897059
"OPA1"	0.896482843
"ADCK2"	0.987058824
"RPS6KC1"	0.965499898
"COL27A1"	0.840819036
"FMN2"	0.972748672
"ZNF337"	0.985959457
"KIF15"	0.944467933
"FAM129A"	0.907039931
"GBP7"	0.982991217
"DPY19L4"	0.924644608
"GANC"	0.969521038
"NEK4"	0.959285641
"RIMS2"	0.939033905
"EPHA1"	0.960824142
"INPP5B"	0.964862643
"ZSWIM5"	0.944559334
"AKAP13"	0.970853248
"TRANK1"	0.974557292
"PIK3C2G"	0.953197508
"ADAMTS20"	0.953278186
"PLXND1"	0.983529922
"ACAD11"	0.953531965
"PAMR1"	0.982395833
"DOCK3"	0.982343239
"TMEM2"	0.965468239
"MYBBP1A"	0.987473958
"DOCK1"	0.950993668
"ODF2L"	0.973045343
"NLRC5"	0.975177696
"CUL9"	0.48048509
"PRSS12"	0.970719465
"UGT1A9"	0.898419118
"CHD1L"	0.871461908
"ZBBX"	0.943674428
"PLA2G4F"	0.983892974
"ARID1A"	0.966181066
"PLXNA3"	0.987684845
"SUSD1"	0.966957721
"VPS41"	0.967838542
"DGKI"	0.937834967
"ENTPD8"	0.982119587
"PCDHA10"	0.958634089
"AASDH"	0.992566891
"UNC13C"	0.993321078
"NPHP4"	0.993627962
"OAS3"	0.983501838
"TARSL2"	0.973107639
"MYO16"	0.970274714
"MOV10L1"	0.984272365
"CD101"	0.992378983
"MUC4"	0.885339563
"SLC5A9"	0.986226001
"SORBS2"	0.973722426
"ITGA7"	0.969336703
"NUP133"	0.898417586
"IPO4"	0.989529208
"COL5A2"	0.587107333
"PCDHA1"	0.994877962
"FREM1"	0.985058721
"MFI2"	0.938006025
"LMO7"	0.958408395
"KEL"	0.992189032
"PI4KA"	0.983896548
"ALPK1"	0.963764297
"NAV1"	0.97245098
"ADAMTS3"	0.982918709
"SEMA3G"	0.990323734
"JMJD7-PLA2G4B"	0.988879187
"TOP1MT"	0.960909926
"POLN"	0.986223448
"LONP2"	0.97739328
"LAMB2"	0.98635672
"EIF2AK4"	0.965321181
"ARAP3"	0.961056985
"TMPRSS15"	0.990739379
"ATAD2"	0.936643178
"APC"	0.983384395
"SYDE2"	0.977655739
"KIDINS220"	0.990299224
"CLCA4"	0.985742443
"DOPEY2"	0.976354677
"INPP5D"	0.935446793
"ALPK2"	0.987417279
"ATP8B4"	0.972546977
"ALDH1L2"	0.955328329
"MST1R"	0.967922794
"NLRP2"	0.986220895
"IQGAP3"	0.780146548
"OGDHL"	0.991872958
"CLCN2"	0.936947508
"COBLL1"	0.982540339
"TNNI3K"	0.956700878
"WDR90"	0.983434947
"CHD6"	0.99120915
"SPG7"	0.987299326
"FPGT-TNNI3K"	0.969000715
"POLG"	0.636441483
"WWC1"	0.96995864
"RIF1"	0.965726103
"PLCH1"	0.932814542
"PCLO"	0.990681168
"ATP6V0A4"	0.974931577
"TMC3"	0.971103452
"ADAM15"	0.967608762
"CTC1"	0.995988562
"USP54"	0.972930453
"ABCA8"	0.778617239
"DHX16"	0.984800347
"SPTAN1"	0.927684845
"ANKHD1"	0.973990502
"THBS2"	0.985241524
"RTEL1"	0.988132149
"RNF213"	0.137512255
"URB2"	0.985386029
"MAP3K6"	0.988858762
"UNC45A"	0.976305658
"HERC2"	0.997567402
"FAM184A"	0.964853962
"RTTN"	0.939594567
"COL20A1"	0.977208946
"PHTF1"	0.971775429
"NEK11"	0.98404616
"CCDC88B"	0.989230494
"CATSPERB"	0.962897774
"MGA"	0.992610805
"DZIP3"	0.952627145
"SMG1"	0.995163399
"GRAMD1C"	0.976440972
"ECT2L"	0.994445466
"PTPN22"	0.9818173
"EPPK1"	0.996861724
"NEK1"	0.934548611
"CPSF1"	0.972676675
"MCF2L"	0.982925347
"USP40"	0.685645935
"AIFM3"	0.970716401
"PER3"	0.995356413
"ABCC4"	0.978657067
"DSP"	0.990664828
"NEBL"	0.985975797
"TRPM4"	0.977883987
"CLIP1"	0.978752553
"AHCTF1"	0.864936683
"DNAH11"	0.978323121
"TUBGCP6"	0.986206597
"SELP"	0.963775531
"MYO6"	0.971458333
"MYH15"	0.235530535
"COL19A1"	0.862832414
"UTP20"	0.930077614
"TTLL5"	0.984595588
"THADA"	0.967348346
"PLXNB2"	0.994109988
"NOC3L"	0.983434436
"HTT"	0.996650837
"ITGB4"	0.992025123
"ACAD10"	0.977074653
"BRIP1"	0.984962214
"MIA3"	0.955973754
"SLC12A9"	0.993073938
"CROT"	0.977997345
"UBE3B"	0.981910233
"ABCA10"	0.856960274
"WDR11"	0.977174224
"ADAMTSL4"	0.985870098
"CCDC39"	0.973668301
"MCF2L2"	0.924179432
"PZP"	0.958793403
"CSPP1"	0.849793199
"NUP205"	0.945027574
"LARS"	0.959804943
"LAMA3"	0.995988562
"MCTP2"	0.947477533
"QRICH2"	0.98803462
"PCDHGA4"	0.990177185
"ABCC1"	0.993356311
"FASN"	0.99560049
"TONSL"	0.973326185
"RALGAPA2"	0.99185815
"NRAP"	0.962710376
"DCST2"	0.987945261
"APPL2"	0.976235703
"TTLL4"	0.949591503
"MRC2"	0.993152574
"GNPTAB"	0.994722733
"THBS4"	0.992689951
"ABCC9"	0.991063623
"MYLK"	0.972086908
"PLD1"	0.922490809
"CAPN9"	0.775877247
"PLA2R1"	0.28347069
"TMEM67"	0.957827819
"ABCB5"	0.974518995
"ADCY8"	0.989697202
"ULK4"	0.969076287
"PRRC2B"	0.992124694
"DOCK11"	0.953616217
"BLM"	0.995034212
"WNK4"	0.995639808
"TRPA1"	0.988185253
"FGFR4"	0.988312908
"ARAP2"	0.97950623
"CENPJ"	0.98783752
"MAST2"	0.999486826
"KIAA1614"	0.994616524
"WRN"	0.995644914
"TTC21B"	0.912917688
"DOCK9"	0.972763991
"ITSN2"	0.983933313
"SLIT3"	0.966097324
"HKR1"	0.968030025
"PTPRH"	0.989033905
"ANKRD36"	0.556498162
"SCRIB"	0.942602635
"VARS2"	0.992225797
"FAT2"	0.996616115
"SCN9A"	0.962023591
"ITGA10"	0.922119077
"RAD50"	0.949706904
"COL16A1"	0.980228248
"THSD7B"	0.962245711
"ANK3"	0.994301981
"ADAMTS17"	0.992313623
